timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-27T16:18:56,NLP_Teacher_Inference,d0d55e64-93b7-49bb-89dc-1828d652da92,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.83864839997841,9.57055709868832e-05,5.365068520942373e-06,42.5,0.0,10.0,0.0002105745481248,0,4.948952888888825e-05,0.0002600640770137,United States,USA,illinois,,,Windows-10-10.0.26100-SP0,3.11.8,3.0.0,12,AMD Ryzen 5 5625U with Radeon Graphics,,,-87.6736,41.8502,15.34430694580078,machine,N,1.0
2025-04-27T16:19:10,NLP_Student_Inference,f2756691-6311-4b44-9534-703816be25c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.736913400003687,4.687774449791243e-05,5.3654811890309734e-06,42.5,0.0,10.0,0.00010313986652775687,0,2.4242659166662232e-05,0.00012738252569441912,United States,USA,illinois,,,Windows-10-10.0.26100-SP0,3.11.8,3.0.0,12,AMD Ryzen 5 5625U with Radeon Graphics,,,-87.6736,41.8502,15.344306945800781,machine,N,1.0
